"Year"	"Country"	"ResName"	"Spls."	"Spls%"	"Res."	"Res%"	"Vio."	"Vio%"
"2023"	"Saudi Arabia"	"SECBUMETON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SEDAXANE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SETHOXYDIM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SILAFUOFEN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SILTHIOFAM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SIMAZINE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SIMECONAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SIMETRYNE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SPINETORAM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SPINOSAD"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SPIRODICLOFEN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SPIROMESIFEN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SPIROTETRAMAT"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SPIROXAMINE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SULFENTRAZONE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SULFLURAMID"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SULFOTEPP"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SULFOXAFLOR"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SULPROFOS (TOTAL)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"SWEP"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TCMTB"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUCONAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUFENOZIDE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUFENPYRAD"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUFLOQUIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUPRIMIFOS"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUTAM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEBUTHIURON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TECNAZENE (TOTAL)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEFLUBENZURON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEFLUTHRIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEMEPHOS"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEPP"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TEPRALOXYDIM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TERBACIL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TERBUFOS (TOTAL)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TERBUMETON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TERBUTHYLAZINE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TERBUTRYN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TETRACHLORANTRANILIPROLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TETRACONAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TETRADIFON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TETRAMETHRIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TETRASUL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THENYLCHOR"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIABENDAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIACLOPRID"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIAMETHOXAM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIAZOPYR"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIDIAZURON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIFLUZAMIDE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIOBENCARB"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIOCYCLAM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIODICARB"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIOFANOX"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIOMETON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIONAZIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIOPHANATE-METHYL (TOTAL)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THIOQUINOX"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"THPI (CIS-1,2,3,6-TETRAHYDROPHTHALIMIDE)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TIADINIL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TIAFENACIL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TIOXAZAFEN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOLCLOFOS METHYL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOLFENPYRAD"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOLNIFANIDE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOLPROCARB"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOLPYRALATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOLYLFLUANID"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TOTAL CHLORFENVINPHOS"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRALKOXYDIM"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRANSFLUTHRIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIADIMEFON (TOTAL)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIADIMENOL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRI-ALLATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIAMIPHOS"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIAPENTHENOL"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIAZAMATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIAZOPHOS"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIAZOXIDE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRICHLAMIDE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRICHLORFON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRICHLORONAT"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRICLOPYR"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRICYCLAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIDEMORPH"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIDIPHANE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIETAZINE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIFENMORPH"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIFLOXYSTROBIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIFLUMIZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIFLUMURON"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIFLURALIN"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIFORINE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIMETHACARB (TOTAL*)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIPHENYL PHOSPHATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIS(1,3-DICHLORO-2-PROPYL)PHOSPHATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIS(2-BUTOXYETHYL) PHOSPHATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIS(BETA-CHLOROETHYL) PHOSPHATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRIS(CHLOROPROPYL) PHOSPHATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"TRITICONAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"UNICONAZOLE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"VALIFENALATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"VAMIDOTHION"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"VERNOLATE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"VINCLOZOLIN (TOTAL*)"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"ZOXAMIDE"	5	100.00	0	0.00	0	0.00
"2023"	"Saudi Arabia"	"ZYTRON"	5	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,3,5,6-TETRACHLOROANILINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,4,5-T METHYL ESTER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,4-D"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,4-D METHYL ESTER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,4-DB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,6-DICHLOROBENZAMIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"2,6-DIPN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"3,4-DICHLOROANILINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"4-CPA"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ABAMECTIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACEPHATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACEQUINOCYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACETAMIPRID"	6	100.00	1	17.00	0	0.00
"2023"	"Serbia"	"ACETOCHLOR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACIBENZOLAR-S-METHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACIFLUORFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACIFLUORFEN METHYL ESTER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACLONIFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ACRINATHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AKTON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALACHLOR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALDICARB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALDICARB SULFOXIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALDOXYCARB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALDRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALLETHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ALLIDOCHLOR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMETOCTRADIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMETRYN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMICARBAZONE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMIDITHION"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMIDOFLUMET"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMINOCARB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMINOPYRALID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMINOPYRIFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMISULBROM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AMITRAZ"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ANCYMIDOL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ANILAZINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ANILOFOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ARAMITE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ASPON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ATRATON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"ATRAZINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AZACONAZOLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AZAMETHIPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AZINPHOS-ETHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AZINPHOS-METHYL (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AZIPROTRYNE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"AZOXYSTROBIN"	6	100.00	3	50.00	0	0.00
"2023"	"Serbia"	"BEFLUBUTAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENALAXYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENDIOCARB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENFLURALIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENFURACARB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENFURESATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENODANIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENOXACOR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENTAZON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENTHIAVALICARB-ISOPROPYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENTRANIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENZOVINDIFLUPYR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENZOXIMATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENZOYLPROP ETHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BENZPYRIMOXAN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BHC (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BICYCLOPYRONE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BIFENAZATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BIFENAZATE-DIAZENE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BIFENOX"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BIFENTHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BINAPACRYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BIPHENYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BISTRIFLURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BITERTANOL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BIXAFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BOSCALID"	6	100.00	5	83.00	0	0.00
"2023"	"Serbia"	"BROFLANILIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMACIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMFENVINPHOS ETHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMFENVINPHOS METHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMOBUTIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMOCYCLEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMOPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMOPHOS-ETHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMOPROPYLATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMOXYNIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BROMUCONAZOLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUFENCARB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUPIRIMATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUPROFEZIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUTACHLOR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUTAFENACIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUTAMIFOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUTRALIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"BUTYLATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CADUSAFOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CAFENSTROLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CAPTAFOL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CAPTAN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBARYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBENDAZIM (MBC)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBETAMIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBOFURAN (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBOPHENOTHION (TOTAL*)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBOSULFAN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARBOXIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARFENTRAZONE ETHYL ESTER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CARPROPAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORANTRANILIPROLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORBENSIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORBICYCLEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORBROMURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORBUFAM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORDANE (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORDECONE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORDENE, BETA ISOMER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORDENE, GAMMA ISOMER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORDIMEFORM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORETHOXYFOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORFENAPYR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORFENETHOL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORFENVINPHOS (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORFENVINPHOS METHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORFLUAZURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORIMURON-ETHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORMEPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORNITROFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLOROBENZILATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORONEB"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLOROPROPYLATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLOROTHALONIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLOROTOLURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLOROXURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORPROPHAM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORPYRIFOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORPYRIFOS METHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORTHIAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLORTHIOPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHLOZOLINATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CHROMAFENOZIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CINIDON-ETHYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLETHODIM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLODINAFOP-PROPARGYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLOFENTEZINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLOMAZONE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLOPYRALID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLOQUINTOCET-MEXYL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CLOTHIANIDIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"COUMAPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"COUMOXYSTROBIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CRIMIDINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CROTOXYPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CRUFOMATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CUMYLURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYANAZINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYANOFENPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYANOPHOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYANTRANILIPROLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYAZOFAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYBUTRYNE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYCLAFURAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYCLOATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYCLOXYDIME"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYCLURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYENOPYRAFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYETPYRAFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYFLUFENAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYFLUMETOFEN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYFLUTHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYHALODIAMIDE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYHALOFOP BUTYL ESTER"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYHALOTHRIN, GAMMA-"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYMIAZOLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYMOXANIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYPERMETHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYPHENOTHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYPRAZINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYPROCONAZOLE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYPRODINIL"	6	100.00	4	67.00	0	0.00
"2023"	"Serbia"	"CYPROFURAM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYROMAZINE (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"CYTHIOATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DAZOMET"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DCPA"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DDT (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DEF"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DELTAMETHRIN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DEMEPHION"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DEMETON-O (TOTAL)"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DEMETON-S"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DEMETON-S SULFONE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DESETHYL ATRAZINE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DESMEDIPHAM"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DESMETHYL DIPHENAMID"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DESMETRYN"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DIAFENTHIURON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DIALIFOR"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DIALLATE"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DIAMIDAFOS"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DIAZINON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DICAMBA"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DICAPTHON"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DICHLOBENIL"	6	100.00	0	0.00	0	0.00
"2023"	"Serbia"	"DICHLOBENTIAZOX"	6	100.00	0	0.00	0	0.00
